year,month,day,irradiation_forecast,temperature_forecast,irradiation,temperature,power
2017,10,22,1.0508385,10.77463,62.32381445,12.53071219,166.6179462
2017,10,22,16.801453,10.98463,104.9813448,13.36931628,483.7913063
2017,10,22,11.498116,11.1446295,68.8964094,13.55632478,304.1265338
2017,10,22,230.50735,12.36463,96.34149723,13.99218923,451.2924265
2017,10,22,220.57378,13.3946295,68.67531796,13.78474538,313.9603973
2017,10,22,178.35138,13.73463,27.42330128,13.47515226,104.8977882
2017,10,22,123.28897,13.8946295,49.56009897,13.53359948,242.2117762
2017,10,22,53.2187,13.6446295,15.082883,13.13889512,65.06049341
2017,10,22,15.8284855,13.00463,0.884194361,12.3274348,0
2017,10,22,0,12.24463,0.592288577,11.69079752,0
2017,10,22,0,11.964629,0.999841239,11.31381055,0
2017,10,22,0,11.62463,0.980135673,10.98503693,0
2017,10,22,0,11.184629,0.887120977,11.27459726,0
2017,10,22,0,10.884629,0.915935392,10.78785821,0
2017,10,23,0,10.344629,0.979054081,10.77365199,0
2017,10,23,0,10.134629,0.923110779,10.39441999,0
2017,10,23,0,9.61463,0.866585493,10.36417771,0
2017,10,23,0,9.094629,0.925821628,10.49968123,0
2017,10,23,0,8.94463,0.918427346,10.64020951,0
2017,10,23,0,9.07463,0.882303267,10.57078022,0
2017,10,23,0,8.974629,0.979593934,10.25615074,0
2017,10,23,0,9.03463,1.004754413,10.39718109,0
2017,10,23,0.05850351,9.29463,12.13279845,10.53954481,35.1325637
2017,10,23,2.9427109,9.6446295,41.3034818,11.21323588,170.2276371
2017,10,23,9.7598,9.53463,71.08157129,11.9089005,318.9764206
2017,10,23,2.327301,9.40463,85.24436967,12.12450148,389.9426973
2017,10,23,2.7186813,9.99463,98.69070745,12.23563108,446.5565556
2017,10,23,86.00065,11.27463,124.7916413,13.07924162,582.1902687
2017,10,23,3.0813522,11.054629,94.26721307,13.30845761,428.5200006
2017,10,23,4.410095,11.264629,49.93965992,12.22253133,210.5532404
2017,10,23,8.279495,11.41463,14.35620444,11.69694511,41.55587274
2017,10,23,17.79645,11.44463,0.455618732,11.30576596,0
2017,10,23,4.577339,11.29463,0.443056257,11.25443372,0
2017,10,23,0,11.20463,0.332482686,11.22857058,0
2017,10,23,0,10.94463,0.808266349,11.09388122,0
2017,10,23,0,10.73463,1,11.0336712,0
2017,10,23,0,10.44463,0.993528749,10.91919292,0
2017,10,23,0,10.344629,0.9143586,10.71911085,0
2017,10,24,0,10.16463,0.993386063,10.22279625,0
2017,10,24,0,10.054629,0.88870674,9.859119193,0
2017,10,24,0,9.99463,0.906021615,9.707380876,0
2017,10,24,0,9.934629,0.721629964,9.249360007,0
2017,10,24,0,9.83463,0.883273214,8.962826795,0
2017,10,24,0,9.714629,0.959860155,9.012218981,0
2017,10,24,0,9.53463,0.892649263,8.6609602,0
2017,10,24,0,9.32463,1.26508566,8.577364181,0
2017,10,24,4.6235228,8.934629,13.95984835,8.800167704,35.60292426
2017,10,24,61.29335,9.65463,57.77054385,9.556877075,249.9517297
2017,10,24,120.95105,10.33463,126.4911749,10.78777732,593.1947285
2017,10,24,199.2089,11.29463,106.5977111,11.99696028,490.2559891
2017,10,24,227.4934,12.134629,173.6509297,13.09805192,815.5866313
2017,10,24,255.76794,12.98463,156.4019735,14.444351,727.2931062
2017,10,24,246.53409,12.31463,126.6053381,14.2285181,589.1908563
2017,10,24,179.77527,12.78463,105.7953612,13.68994426,491.4289788
2017,10,24,154.02579,12.964629,42.11221444,12.82557378,181.9789454
2017,10,24,82.14295,12.69463,4.177001074,12.50527171,11.61214818
2017,10,24,13.476029,11.99463,0.245534222,12.12001729,0
2017,10,24,0,10.87463,0.730550378,11.49126694,0
2017,10,24,0,10.08463,0.979941593,11.34022263,0
2017,10,24,0,9.24463,0.973989054,11.1827519,0
2017,10,24,0,8.86463,0.902033001,11.01421314,0
2017,10,24,0,8.65463,0.959899892,10.60013504,0
2017,10,25,0,8.45463,1,10.53646062,0
2017,10,25,0,8.41463,0.951871512,10.48449947,0
2017,10,25,0,8.19463,0.971418128,10.44129643,0
2017,10,25,0,8.07463,0.966096669,10.17447211,0
2017,10,25,0,8.07463,0.972349534,9.870407811,0
2017,10,25,0,8.25463,0.881249728,9.780612948,0
2017,10,25,0,8.52463,0.946110959,10.13579007,0
2017,10,25,0,8.6046295,0.917831448,10.12117472,0
2017,10,25,3.6958418,8.844629,11.37770391,10.09316699,32.25801945
2017,10,25,35.142334,10.49463,28.35135821,10.53566206,102.6829004
2017,10,25,2.5912056,11.724629,39.35903977,11.36211224,149.4810694
2017,10,25,84.72851,14.594629,108.9090746,13.18680907,493.2211472
2017,10,25,197.16953,17.26463,148.7770099,15.24934794,683.8959507
2017,10,25,75.3016,18.054628,112.1334862,16.88316763,505.113572
2017,10,25,114.06248,18.864628,146.1888833,17.91251892,676.7664894
2017,10,25,144.50412,18.864628,42.30954919,17.75576256,169.965537
2017,10,25,114.444756,19.374628,15.61008191,17.18845782,45.11733601
2017,10,25,80.55122,18.134628,2.585977348,16.57213243,3.050134987
2017,10,25,12.070869,15.81463,0.587920438,15.96498568,0
2017,10,25,0,15.02463,0.721942253,15.5661885,0
2017,10,25,0,15.014629,0.513747626,15.2447521,0
2017,10,25,0,14.8946295,0.444291745,15.56803507,0
2017,10,25,0,15.23463,0.330207652,15.71474557,0
2017,10,25,0,15.184629,0.662620582,15.33113903,0
2017,10,26,0,14.1046295,0.301714213,15.02830838,0
2017,10,26,0,13.28463,0.84359778,14.24180696,0
2017,10,26,0,13.3546295,0.850201035,13.53007818,0
2017,10,26,0,12.02463,0.767387932,12.91887569,0
2017,10,26,0,10.684629,0.945808597,12.57749794,0
2017,10,26,0,10.134629,0.992857,12.83161534,0
2017,10,26,0,10.03463,0.959042305,12.39973568,0
2017,10,26,0,9.924629,1.852282877,12.10706256,1.822916331
2017,10,26,2.102944,9.8946295,53.07453941,12.13278522,237.3624374
2017,10,26,40.574184,11.184629,196.5639999,14.09710002,1087.685577
2017,10,26,112.596886,12.75463,380.8495602,17.08296583,1977.141088
2017,10,26,163.07755,14.50463,425.2144466,18.58450606,2057.651754
2017,10,26,191.16818,15.174629,309.7297212,18.70663411,1508.407779
2017,10,26,205.85426,16.204628,266.9349982,17.96995434,1289.587613
2017,10,26,209.06961,16.624628,250.1220412,18.76069399,1245.04826
2017,10,26,161.84193,16.724628,159.4176385,18.11441718,810.0251515
2017,10,26,102.68179,16.59463,67.7814863,16.91999047,325.3532403
2017,10,26,43.997047,16.064629,4.569127577,15.77437343,15.18367213
2017,10,26,5.6390843,15.264629,0.079004532,14.90835055,0
2017,10,26,0,14.73463,0.213951712,14.46484384,0
2017,10,26,0,14.33463,0.151867336,14.08355532,0
2017,10,26,0,14.08463,0.849094428,13.73323723,0
2017,10,26,0,14.1446295,0.182323296,13.37741437,0
2017,10,26,0,13.77463,0.118998276,13.3633829,0
2017,10,27,0,13.78463,0.248043426,13.50927486,0
2017,10,27,0,13.66463,0.296994808,13.27768053,0
2017,10,27,0,13.00463,0.47300622,12.89767744,0
2017,10,27,0,12.65463,0.634863147,12.44954809,0
2017,10,27,0,11.724629,0.701477435,12.22232271,0
2017,10,27,0,11.224629,0.691692104,11.79209527,0
2017,10,27,0,10.804629,0.939186746,11.4521878,0
2017,10,27,0,10.674629,0.898825403,11.18513768,0
2017,10,27,0.018056631,10.28463,7.381563257,11.1915707,17.87309378
2017,10,27,15.79972,10.25463,23.22671683,11.36327202,89.24754566
2017,10,27,21.932568,10.11463,45.00992244,11.68815639,193.2312837
2017,10,27,22.795776,10.11463,197.0480307,12.99460756,968.7220918
2017,10,27,13.038017,9.964629,169.2233749,14.12860481,822.1853514
2017,10,27,34.519524,9.99463,200.2597593,14.40335378,982.5927872
2017,10,27,42.33515,11.07463,219.2718602,15.01931802,1051.492984
2017,10,27,164.7514,11.02463,115.5363377,13.4080464,536.4741928
2017,10,27,49.423725,10.66463,39.71958938,12.38109672,169.5131639
2017,10,27,41.844597,10.264629,2.757983734,11.04315246,1.164213297
2017,10,27,2.785503,9.95463,0.993766794,11.00810737,0
2017,10,27,0,9.73463,1.073529239,11.04426515,0
2017,10,27,0,9.36463,0.999647366,10.8433207,0
2017,10,27,0,8.75463,0.974750583,10.47903226,0
2017,10,27,0,8.24463,0.966394978,10.06468858,0
2017,10,27,0,7.814629,0.631927336,9.852172134,0
2017,10,28,0,7.8046293,0.844340214,9.670586391,0
2017,10,28,0,8.08463,0.786395264,8.723838708,0
2017,10,28,0,8.474629,0.842824011,8.817359939,0
2017,10,28,0,8.28463,0.881272907,8.755808948,0
2017,10,28,0,7.674629,0.83668819,9.168618748,0
2017,10,28,0,7.954629,0.843758197,9.682861385,0
2017,10,28,0,8.03463,0.775108887,9.712949075,0
2017,10,28,0,7.834629,0.8158962,9.684556829,0
2017,10,28,0.022856534,7.714629,4.252498871,9.655833765,3.794226865
2017,10,28,16.298737,8.184629,26.59309408,9.412672812,99.36824277
2017,10,28,22.544098,8.78463,42.07118772,9.683348836,175.6435677
2017,10,28,28.441689,8.90463,71.4780911,10.2189752,321.5145914
2017,10,28,67.17216,9.32463,76.18226926,10.10419624,346.0829596
2017,10,28,149.75546,9.98463,68.16521256,9.979342595,308.4250887
2017,10,28,179.65784,11.07463,33.64369912,9.737623378,133.6582575
2017,10,28,126.38548,11.1046295,21.98165236,10.52752242,76.51920482
2017,10,28,105.20078,11.1046295,14.76991205,10.74951782,48.95366441
2017,10,28,49.42571,11.06463,1.321503147,10.75634967,0
2017,10,28,6.01934,10.78463,0.689618879,10.83876799,0
2017,10,28,0,10.40463,0.6375262,10.93934844,0
2017,10,28,0,9.87463,0.112767693,10.68372154,0
2017,10,28,0,9.83463,0.757040596,10.37423459,0
2017,10,28,0,10.02463,0.690182639,9.8716838,0
2017,10,28,0,9.73463,0.30544775,9.657643542,0
2017,10,29,0,9.45463,0.084254435,9.553726146,0
2017,10,29,0,9.61463,0.197532405,10.00860521,0
2017,10,29,0,9.554629,0.511458138,9.122137641,0
2017,10,29,0,9.75463,0.242929867,8.136889724,0
2017,10,29,0,9.87463,0.301501393,8.355942478,0
2017,10,29,0,9.964629,0.388116335,8.762783861,0
2017,10,29,0,10.1046295,0.243822596,9.284732234,0
2017,10,29,0,10.29463,6.064513067,8.86885452,20.01072656
2017,10,29,0,9.8946295,77.1695788,9.570760059,393.7262932
2017,10,29,11.684721,9.094629,98.02621235,9.490061507,498.3241389
2017,10,29,24.151001,7.954629,73.09812905,7.877961898,340.7192816
2017,10,29,35.596138,7.464629,139.3778039,9.081024372,681.0474916
2017,10,29,40.644844,7.814629,67.13385591,9.264944797,300.1276886
2017,10,29,68.74519,7.624629,98.00066951,9.530276325,479.35834
2017,10,29,124.33271,9.014629,133.4115274,10.16311422,720.6020875
2017,10,29,161.38882,9.304629,42.24627714,9.298810317,187.5581886
2017,10,29,126.775734,9.054629,2.415750296,8.917955015,2.108353952
2017,10,29,36.30887,8.304629,0.927326047,8.464410003,0
2017,10,29,5.0889177,6.914629,0.96075275,7.790496269,0
2017,10,29,0,6.564629,0.91487902,7.254757615,0
2017,10,29,0,6.2846293,1,6.935266303,0
2017,10,29,0,5.974629,0.867165423,6.648008182,0
2017,10,29,0,5.734629,0.664353797,6.682963198,0
2017,10,29,0,4.8446293,0.761512855,6.146907054,0
2017,10,30,0,4.3246293,0.820466176,5.826997987,0
2017,10,30,0,3.9446292,0.719228328,5.752795209,0
2017,10,30,0,3.6946292,0.863653818,6.114776723,0
2017,10,30,0,3.3646293,0.972429221,6.010470496,0
2017,10,30,0,3.0046291,0.857758933,5.860271414,0
2017,10,30,0,2.7646291,0.924267297,5.533989476,0
2017,10,30,0,3.344629,1.196234401,5.244289869,0
2017,10,30,0,3.0046291,31.80396239,5.614383714,130.4939766
2017,10,30,0.7823505,2.7346292,88.16394351,6.712784738,459.69074
2017,10,30,49.80568,3.4346292,147.3684259,7.8789937,745.8371868
2017,10,30,123.77,4.5946293,209.8412272,8.874581616,1079.140163
2017,10,30,177.8943,5.5346293,242.8499623,9.469823038,1269.713481
2017,10,30,218.01715,6.224629,353.1823962,10.6073516,1908.931052
2017,10,30,234.90564,6.774629,116.1364757,9.000569348,595.2959785
2017,10,30,222.69235,7.684629,235.3808852,9.807993628,1387.84313
2017,10,30,186.38872,7.644629,109.3945775,9.102415445,742.8547952
2017,10,30,130.05469,7.374629,7.276941077,7.206602355,17.08326038
2017,10,30,60.261257,6.8246293,0.89687041,6.390237207,0
2017,10,30,5.546781,5.724629,0.905320208,5.925953993,0
2017,10,30,0,5.144629,0.714972186,5.16961919,0
2017,10,30,0,4.464629,0.820855616,5.011836839,0
2017,10,30,0,4.954629,0.748727806,4.857852722,0
2017,10,30,0,5.064629,0.77981478,4.512834122,0
2017,10,30,0,5.154629,0.999966592,4.256754835,0
2017,10,31,0,5.184629,1.000017643,3.947523974,0
2017,10,31,0,4.084629,1.3762154,3.876832461,0
2017,10,31,0,2.594629,1.052042079,3.599176605,0
2017,10,31,0,1.8446293,1,3.454020326,0
2017,10,31,0,1.1846293,1,3.865347197,0
2017,10,31,0,0.5846293,1.007436949,4.635201878,0
2017,10,31,0,0.074629255,1.019258374,4.960040711,0.040207276
2017,10,31,0,0.26537076,17.34866083,5.539601493,77.00450086
2017,10,31,0.046566665,0.30537075,33.87644141,5.988817776,145.9495144
2017,10,31,46.411777,1.2946292,54.31950432,6.599810136,249.516954
2017,10,31,117.14811,3.7046292,46.98436365,6.606959555,200.8762721
2017,10,31,174.54929,5.6346292,273.3817669,8.674082734,1409.572857
2017,10,31,213.5028,6.564629,281.5804476,11.07271735,1416.019169
2017,10,31,210.91739,7.184629,121.1774221,9.816678261,566.2382833
2017,10,31,92.15899,6.954629,68.66986677,9.458106369,312.9069421
2017,10,31,155.53317,7.5946293,17.6286368,9.052600642,59.22378272
2017,10,31,102.97614,7.924629,2.701796096,8.440529961,2.538255797
2017,10,31,54.90839,7.724629,1.021890978,7.551217277,0
2017,10,31,1.8638229,7.144629,0.939715317,7.19128135,0
2017,10,31,0,7.4946294,0.909966746,7.120803303,0
2017,10,31,0,7.274629,0.795395292,7.111658063,0
2017,10,31,0,5.964629,0.434044368,7.295607092,0
2017,10,31,0,5.834629,0.620313608,7.786463129,0
2017,10,31,0,6.5146294,0.851422805,8.117500121,0
2017,11,1,0,6.6346292,0.893140848,8.033067476,0
2017,11,1,0,6.814629,0.764082252,7.914980629,0
2017,11,1,0,6.404629,0.764808017,7.865602458,0
2017,11,1,0,4.854629,0.634201991,7.910000392,0
2017,11,1,0,4.414629,0.70162081,7.914618879,0
2017,11,1,0,4.924629,0.540016996,8.170364555,0
2017,11,1,0,4.814629,0.633409064,8.502158073,0
2017,11,1,0,5.424629,7.015137932,8.665849822,17.88359963
2017,11,1,0.18261409,5.604629,19.90953488,8.874861091,69.16278776
2017,11,1,37.354332,6.794629,48.51194637,8.625354487,208.7675009
2017,11,1,63.004723,7.064629,50.60486536,8.75574776,217.2515225
2017,11,1,51.139236,7.754629,79.69790626,9.418614863,365.8853722
2017,11,1,29.25029,8.384629,73.8346925,10.04307059,330.0716453
2017,11,1,52.379417,9.24463,47.14337676,9.664843318,195.1150394
2017,11,1,100.700584,9.974629,22.86567874,9.881097812,81.24206874
2017,11,1,64.32521,10.41463,11.75222096,10.17359674,35.94980444
2017,11,1,20.534653,10.61463,0.288298167,9.66914278,0
2017,11,1,31.541685,10.934629,0.305152839,9.430698561,0
2017,11,1,2.262536,10.53463,0.352037883,9.567064354,0
2017,11,1,0,10.48463,0.405445144,9.907089286,0
2017,11,1,0,10.184629,0.370189509,10.34746262,0
2017,11,1,0,10.25463,0.735809056,10.62275944,0
2017,11,1,0,10.8546295,0.801870254,10.48067159,0
2017,11,1,0,11.1446295,0.569658486,10.64432283,0
2017,11,2,0,10.27463,0.783435455,10.36316444,0
2017,11,2,0,9.69463,0.854091108,10.29691703,0
2017,11,2,0,10.094629,0.608675964,10.41790744,0
2017,11,2,0,9.98463,0.90019338,10.47065147,0
2017,11,2,0,9.90463,0.954099129,10.4781798,0
2017,11,2,0,9.77463,0.359530096,10.34720809,0
2017,11,2,0,9.28463,0.749842704,10.04347256,0
2017,11,2,0,9.184629,13.48209598,10.52131795,48.70206638
2017,11,2,0,9.3946295,32.09994215,11.08307571,133.7675191
2017,11,2,4.8925037,9.41463,42.4133324,11.26369598,177.8096661
2017,11,2,0.5667019,9.02463,32.72761036,10.86636458,119.6285215
2017,11,2,0.54719925,8.99463,43.61069306,10.81884711,175.9065898
2017,11,2,136.2673,10.514629,27.82824531,11.04537399,96.53089596
2017,11,2,207.69162,13.054629,26.83031516,11.03359698,94.00174314
2017,11,2,86.359985,12.264629,16.78344035,11.1220419,51.62281098
2017,11,2,97.143616,13.634629,8.352329626,10.99717556,16.58112744
2017,11,2,54.971806,13.77463,1.037038759,10.90682184,0
2017,11,2,29.302225,13.174629,0.713334179,10.76516908,0
2017,11,2,1.2570094,12.41463,1,10.54379937,0
2017,11,2,0,11.384629,0.863175806,10.26980301,0
2017,11,2,0,10.82463,0.857506045,10.18815235,0
2017,11,2,0,10.54463,0.947400801,10.12492784,0
2017,11,2,0,10.014629,0.947554434,10.04128744,0
2017,11,2,0,9.77463,0.68902566,10.20998319,0
2017,11,3,0,9.65463,0.693254665,10.25135525,0
2017,11,3,0,9.3946295,0.509500331,10.17844889,0
2017,11,3,0,9.02463,0.428359672,10.13073962,0
2017,11,3,0,8.724629,0.650192578,10.06989632,0
2017,11,3,0,8.344629,0.741059699,9.99041458,0
2017,11,3,0,8.094629,0.884497356,9.931595321,0
2017,11,3,0,7.8846292,0.954238111,9.918332647,0
2017,11,3,0,7.644629,12.12174349,9.690483411,39.03553785
2017,11,3,0,7.414629,67.70951384,10.28819928,319.950448
2017,11,3,25.649967,7.584629,72.40730101,10.74599616,327.7066186
2017,11,3,34.652294,7.964629,110.7557004,11.66891901,518.0426387
2017,11,3,45.36875,8.6046295,187.6400917,12.79424597,901.1905752
2017,11,3,55.818962,9.08463,361.66387,14.4299347,1790.234777
2017,11,3,94.55322,9.62463,168.6753329,13.97607144,836.5493116
2017,11,3,89.2334,10.06463,44.65681956,11.96234802,188.6240598
2017,11,3,140.89474,10.61463,16.42810233,11.58385903,54.69411304
2017,11,3,121.314476,10.50463,0.475915411,11.05930533,0
2017,11,3,41.821495,10.424629,0.326944209,10.64156216,0
2017,11,3,1.5669374,10.094629,0.341151245,10.27496343,0
2017,11,3,0,9.78463,0.194486403,10.26263342,0
2017,11,3,0,9.11463,0.214334269,10.02374625,0
2017,11,3,0,8.764629,0.559677187,9.843921308,0
2017,11,3,0,7.5946293,0.862654531,9.754516036,0
2017,11,3,0,6.564629,0.898379836,9.687981159,0
2017,11,4,0,5.704629,0.910637106,9.524903482,0
2017,11,4,0,4.854629,0.83232269,8.765140735,0
2017,11,4,0,4.004629,0.904752132,7.990012304,0
2017,11,4,0,3.344629,0.985256897,7.311341854,0
2017,11,4,0,2.7446291,0.926904384,6.726039304,0
2017,11,4,0,2.1546292,1.022333709,6.080257444,0
2017,11,4,0,1.5046293,1.152639035,5.585087282,0.009032414
2017,11,4,0,1.1046293,30.2161061,5.578161234,104.1710482
2017,11,4,0,0.9046293,246.727768,7.174147731,1638.637707
2017,11,4,41.418262,2.6646292,483.4706211,10.71169936,2703.590594
2017,11,4,115.93454,5.604629,544.1278032,13.09931718,2812.351334
2017,11,4,177.5328,8.00463,505.777067,12.80038145,2624.762997
2017,11,4,217.88297,10.384629,461.6202202,14.0432737,2434.425146
2017,11,4,234.12906,12.37463,301.107948,14.21068951,1621.922893
2017,11,4,222.52043,13.12463,138.2681803,13.98652842,738.9459093
2017,11,4,174.74933,12.69463,46.65184855,13.40791274,222.5878466
2017,11,4,109.75811,12.73463,3.271132011,12.47264598,9.333335384
2017,11,4,48.875477,12.554629,0.244429084,11.33641303,0
2017,11,4,2.0751243,11.45463,0.586481163,11.01332011,0
2017,11,4,0,10.674629,0.000166429,10.72139554,0
2017,11,4,0,10.03463,0.12024504,10.53924379,0
2017,11,4,0,10.33463,0.337395174,11.20598535,0
2017,11,4,0,10.6446295,0.624593986,11.17016811,0
2017,11,4,0,10.11463,0.46578409,11.23983066,0
2017,11,5,0,9.49463,0.384086635,11.2501796,0
2017,11,5,0,9.014629,0.146542483,11.3354134,0
2017,11,5,0,8.54463,0.081558234,11.04779404,0
2017,11,5,0,8.24463,0.106564052,10.3814421,0
2017,11,5,0,8.29463,0.114270739,9.863236196,0
2017,11,5,0,8.19463,0.350125252,9.423413232,0
2017,11,5,0,8.214629,0.337317806,8.341231192,0
2017,11,5,0,8.24463,36.01837959,8.232577801,177.6527808
2017,11,5,0,8.25463,127.4104186,9.621364332,732.5131965
2017,11,5,25.84645,9.014629,436.7983472,12.29461603,2396.878305
2017,11,5,73.47807,10.304629,637.5417225,15.25339413,3251.592031
2017,11,5,135.22383,12.32463,646.4387064,15.86013416,3252.388207
2017,11,5,206.69675,13.78463,567.5166249,16.62834321,2888.881429
2017,11,5,222.8364,14.964629,395.1328389,18.3100093,2107.02
2017,11,5,215.4468,13.91463,206.5454429,16.6656738,1179.127156
2017,11,5,179.56879,14.32463,66.57814569,14.42359071,386.462496
2017,11,5,120.45052,14.27463,3.018532193,12.44483461,9.94006265
2017,11,5,53.064884,13.28463,0.022164894,11.08380243,0
2017,11,5,1.8401017,11.844629,0.007630627,10.11186769,0
2017,11,5,0,10.62463,0,10.07849699,0
2017,11,5,0,9.61463,0,9.077908953,0
2017,11,5,0,8.884629,0.147266027,8.788991773,0
2017,11,5,0,8.03463,0.80078255,9.234672449,0
2017,11,5,0,7.0546293,0.871390116,9.559305584,0
2017,11,6,0,6.684629,0.776969874,10.04494381,0
2017,11,6,0,6.724629,0.461554804,10.27763551,0
2017,11,6,0,7.124629,0.530963635,10.43715425,0
2017,11,6,0,7.354629,0.091102496,10.40995869,0
2017,11,6,0,7.314629,0.531388089,10.13733565,0
2017,11,6,0,8.29463,0.44144179,9.807135136,0
2017,11,6,0,8.1446295,0.830327344,9.568750491,0
2017,11,6,0,8.054629,4.719897483,9.508657307,11.66701212
2017,11,6,0,8.28463,21.96119965,9.481140648,80.42936782
2017,11,6,17.360752,8.56463,44.89161179,9.982296486,189.1550609
2017,11,6,77.3675,9.27463,43.81646248,10.2413747,178.6003841
2017,11,6,78.38069,10.03463,39.70429132,10.49364321,154.7377853
2017,11,6,96.16405,10.40463,55.38393976,10.82099245,231.5823723
2017,11,6,190.56885,11.03463,44.19232802,10.53269545,181.0049946
2017,11,6,27.946724,10.24463,20.3820047,10.41239638,68.65433949
2017,11,6,61.96457,10.554629,5.654954285,10.25135182,12.72346274
2017,11,6,105.298294,10.714629,0.563634267,10.16086783,0
2017,11,6,28.385815,10.61463,0.687948486,10.03396697,0
2017,11,6,0.04890114,10.3546295,0.828965023,10.00349684,0
2017,11,6,0,10.1446295,0.984536749,9.987350289,0
2017,11,6,0,9.924629,0.984567196,9.863905211,0
2017,11,6,0,9.804629,0.962403686,9.803659008,0
2017,11,6,0,9.62463,0.671878987,9.680246684,0
2017,11,6,0,9.304629,0.321150601,9.537164495,0
2017,11,7,0,9.054629,0.312955409,9.529107711,0
2017,11,7,0,8.94463,0.08432326,9.515034528,0
2017,11,7,0,8.95463,0.266422306,9.539357387,0
2017,11,7,0,8.764629,0.451093328,9.344994605,0
2017,11,7,0,8.684629,0.303182418,9.142585281,0
2017,11,7,0,8.61463,0.772648444,9.103889536,0
2017,11,7,0,8.52463,0.809102905,9.198778481,0
2017,11,7,0,8.36463,2.776506121,9.326725676,3.019160341
2017,11,7,0,8.24463,7.726030064,9.376261321,14.05018387
2017,11,7,17.81068,8.594629,22.63917427,9.569188852,79.36223611
2017,11,7,65.32984,8.884629,35.90725666,9.844094568,138.6783568
2017,11,7,122.28536,9.41463,40.97627746,10.05732859,164.9065277
2017,11,7,103.59262,9.65463,40.16020436,10.41558766,165.0014331
2017,11,7,57.704422,9.65463,19.18135178,10.52872824,61.52108049
2017,11,7,44.145348,10.094629,11.75752255,10.60371942,28.73801451
2017,11,7,64.337494,10.11463,2.128277118,10.64663603,0.064151483
2017,11,7,82.30876,10.04463,0.033398621,10.51865934,0
2017,11,7,33.54385,9.6046295,0.045700582,10.28470981,0
2017,11,7,0.1890536,9.304629,0.09838273,10.15031521,0
2017,11,7,0,9.11463,0.087114649,10.04571811,0
2017,11,7,0,8.48463,0.356363759,9.94980969,0
2017,11,7,0,7.874629,0.260254187,9.848933292,0
2017,11,7,0,7.664629,0.145567769,9.261170928,0
2017,11,7,0,8.03463,0.274473336,8.839394804,0
2017,11,8,0,7.504629,0.13110448,8.421070061,0
2017,11,8,0,6.1146293,0.020624411,7.641997251,0
2017,11,8,0,5.464629,0.006613721,6.929777889,0
2017,11,8,0,4.894629,0.061892611,6.345407753,0
2017,11,8,0,4.434629,0.166576117,5.928588529,0
2017,11,8,0,4.8446293,0.306888892,5.570146084,0
2017,11,8,0,4.544629,0.119670927,5.42691238,0
2017,11,8,0,4.194629,10.87961796,5.698703428,39.25344493
2017,11,8,0,4.024629,31.15089689,6.431330161,130.7465815
2017,11,8,13.113242,4.214629,58.69357403,7.374840253,268.8079768
2017,11,8,77.693405,4.5746293,45.85947218,7.772324997,198.2247271
2017,11,8,121.05381,5.0746293,54.53370816,7.879541615,241.4791233
2017,11,8,186.26682,5.7846293,52.46124214,8.327500267,229.5566463
2017,11,8,169.02745,6.504629,46.92358729,8.483594643,203.2464591
2017,11,8,204.71367,7.734629,18.80096315,8.61034653,62.47608698
2017,11,8,174.74507,8.62463,2.294161463,8.356858116,0.831290785
2017,11,8,117.48065,8.99463,0.888106554,7.963551528,0
2017,11,8,46.708183,8.62463,0.921443598,7.675972515,0
2017,11,8,0.31084543,8.174629,0.837774942,7.269421143,0
2017,11,8,0,7.664629,1.000124021,7.062761973,0
2017,11,8,0,6.934629,1.006575964,7.031722587,0
2017,11,8,0,6.004629,0.974281473,7.063176731,0
2017,11,8,0,5.104629,0.993082746,7.059327583,0
2017,11,8,0,4.584629,0.848718377,6.986457868,0
2017,11,9,0,4.3046293,0.851101906,6.909529459,0
2017,11,9,0,4.3446293,0.93271099,6.911633409,0
2017,11,9,0,4.314629,0.986353219,6.796275283,0
2017,11,9,0,4.5746293,0.979949566,6.736588283,0
2017,11,9,0,4.334629,1,6.672148592,0
2017,11,9,0,4.464629,1,6.743893109,0
2017,11,9,0,4.474629,1.006627304,6.644378626,0
2017,11,9,0,4.454629,6.777662876,6.844480225,16.2122743
2017,11,9,0,4.524629,40.86421041,7.335114124,181.2735719
2017,11,9,14.03874,5.164629,98.29015325,8.172718981,476.2806607
2017,11,9,60.34072,6.374629,61.09320396,8.477089719,271.9507814
2017,11,9,119.82199,8.08463,143.9277011,9.467310847,740.5478533
2017,11,9,124.453064,9.79463,290.3235312,12.55053523,1564.455013
2017,11,9,133.60493,10.934629,281.4553701,14.4462449,1636.099327
2017,11,9,179.17198,10.29463,125.0623174,13.83449227,704.1423252
2017,11,9,128.28665,11.03463,29.64027228,11.68911575,132.1645587
2017,11,9,96.20977,11.24463,1.022494954,10.63389507,0.289717718
2017,11,9,41.461258,10.714629,0.156800349,10.20915796,0
2017,11,9,0.493723,10.29463,0.073021169,9.75235193,0
2017,11,9,0,9.87463,0.210050849,9.190763769,0
2017,11,9,0,9.8946295,0.261796693,8.981907582,0
2017,11,9,0,9.514629,0.567917782,8.692407746,0
2017,11,9,0,9.04463,0.490115668,8.77643206,0
2017,11,9,0,8.714629,0.474457282,8.920219401,0
2017,11,10,0,8.464629,0.638214022,8.862214274,0
2017,11,10,0,8.184629,0.74398679,8.817712847,0
2017,11,10,0,8.06463,0.93096556,8.741159932,0
